@relation final
@attribute x_tot numeric
@attribute y_tot numeric
@data
3.5029225749895,0.857059878529981
3.07207291852683,0.198568141553551
3.75045116874389,0.821315066190436
3.90981570887379,0.480362887959927
3.72039500088431,0.941132017644122
3.33895987807773,0.384949051542208
3.00848628650419,0.883683764375746
3.30734395049512,0.0798637161497027
3.63194152270444,0.000221299007534981
3.83397599961609,0.844774884404615
3.58302334928885,0.429741808213294
3.40295460168272,0.208180650137365
3.79291752609424,0.666118806926534
3.1115990083199,0.342504597967491
3.64688061177731,0.882365303346887
3.5759768593125,0.313152201473713
3.08929047989659,0.50193558819592
3.36936443066224,0.178617641329765
3.03926163772121,0.0158678125590086
3.60189981432632,0.529445762513205
3.40044582169503,0.662384700030088
3.88105387543328,0.0251893252134323
3.67464179405943,0.338438175152987
3.61883988208137,0.722771276487038
3.92999711725861,0.343022206332535
3.80917558143847,0.0916924250777811
3.57846961403266,0.159783825045452
3.54987899563275,0.0837669358588755
3.72107409173623,0.612417749594897
3.34588195872493,0.178775424836203
3.70906320144422,0.163292928831652
3.369490086101,0.629617834696546
3.53166396520101,0.781917399493977
3.56791722797789,0.605811581248417
3.74713414767757,0.0230428853537887
3.63392836041749,0.60621907771565
3.78378121950664,0.447154583409429
3.50162653787993,0.878730623517185
3.83619434316643,0.443973001791164
0.521913470467553,3.98460636218078
0.329982520313933,3.37127196975052
0.339047215646133,3.71214430895634
0.456219362094998,3.71021591546014
0.324785892851651,3.09186403406784
0.944600535323843,3.03742926940322
0.447756388224661,3.54779147100635
0.571365199051797,3.3191479681991
0.348943100310862,3.86866669170558
0.744936214061454,3.00730721862055
0.0513767362572253,3.7885635253042
0.409988329512998,3.58457522187382
0.55718370527029,3.22342491755262
0.171253348933533,3.66775968950242
0.460744485724717,3.89230075408705
0.318778866436332,3.15300527098589
0.80785311665386,3.7184766898863
0.474847204517573,3.67419359041378
0.105351253412664,3.90978256124072
0.0378585604485124,3.63597143697552
0.773255391744897,3.35493508633226
0.833648836705834,3.88159365649335
0.766820603515953,3.57557426136918
0.344497327925637,3.43783053639345
0.52913437760435,3.78087513195351
0.880066234385595,3.6516967008356
0.0531580995302647,3.21140328305773
0.324640969047323,3.32677435525693
0.702336558140814,3.37503697955981
0.965071276761591,3.24318469152786
0.899109873920679,3.01593130733818
0.754465377423912,3.49682142608799
0.613831721944734,3.74167295731604
0.730782184982672,3.6013761612121
0.0967273495625705,3.38637628476135
0.280280180741102,3.56556386104785
0.709790995810181,3.54271462420002
0.660958676598966,3.90409965161234
0.793231702176854,3.04265579627827
0.862247652607039,3.88566586561501
0.0932232064660639,3.46017732634209
0.415731084765866,3.08374131540768
0.719907158287242,3.34858719282784
0.937678966438398,3.05295800534077
0.128374305786565,3.22003256971948
0.508711987640709,3.49055614718236
0.309302495094016,3.59708065656014
0.510535319568589,3.53730115178041
0.285917513305321,3.64532933221199
0.73569093993865,3.32907427405007
0.365368533413857,3.41759868292138
0.472239052643999,3.77869369834661
0.372930367710069,3.01967840571888
0.785562086384743,3.3824068910908
0.698226216481999,3.22295113117434
0.458947511855513,3.65546483150683
0.162242783233523,3.77381616062485
0.39784261607565,3.47059931466356
0.501646539662033,3.34588666353375
0.528800036059693,3.08189500053413
0.88629140984267,3.43579409760423
0.292070040013641,3.08639617403969
0.849604870192707,3.88687723106705
0.725933308713138,3.77747035585344
0.265308703761548,3.70485233468935
0.910213162424043,3.75335915852338
0.271934839896858,3.82230286323465
0.629851746605709,3.48829960473813
0.21071767131798,3.30426140781492
0.0805936348624527,3.23100295499898
0.735503214877099,3.54833930474706
0.179881242336705,3.00589998764917
0.875894124386832,3.15031860559247
0.107958867913112,3.61964362673461
0.284806019626558,3.34390916232951
0.812316546449438,3.79343969770707
0.886501530185342,3.70426719728857
0.0974318168591708,3.82158531574532
0.515037921257317,3.66780499741435
0.37208741530776,3.33229030435905
0.954920159652829,3.3342288301792
0.633037832798436,3.78294592280872
0.985175705514848,3.56343280617148
0.640864596003667,3.49382063536905
0.273806505603716,3.96559546212666
0.483492658939213,3.65829198434949
0.324371234979481,3.56870164186694
0.901314615039155,3.67990313400514
0.235573408892378,3.21060788119212
0.292894796933979,3.51872947136872
0.652204455574974,3.65641483431682
0.168628049083054,3.27614935068414
0.256824530661106,3.52452007401735
0.397182674380019,3.02031236840412
0.892736957175657,3.64815209573135
0.733667591586709,3.32386399037205
0.778245956636965,3.17725383024663
0.960884052794427,3.09441622789018
0.450471950462088,3.37458464386873
0.83791015483439,3.67531505436637
3.29851255984977,3.22689347341657
3.27560737496242,3.15568422945216
3.02125452482142,3.08980481862091
3.01206528046168,3.26660584076308
3.10601386148483,3.87124119745567
3.91359734046273,3.84288740158081
3.51144149317406,3.75706596160308
3.91097014048137,3.36171380174346
3.76869034976698,3.39158803387545
3.03276816452853,3.42783135641366
3.95280379639007,3.23459836025722
3.20192945096642,3.51108285691589
3.75186433736235,3.60382954683155
3.02278740890324,3.80791256390512
3.38723917049356,3.45028615230694
3.97609616909176,3.13198941061273
3.57047577085905,3.94366300222464
3.67165743629448,3.1444888964761
3.79904225538485,3.15482531068847
3.5269352463074,3.75334444618784
3.80575603828765,3.09457410499454
3.66921529453248,3.56883474136703
3.74116260604933,3.62679572543129
3.54871904174797,3.55792703898624
3.13818424404599,3.50730701326393
3.90492835175246,3.79982795473188
3.98767064535059,3.69273863476701
3.28339825407602,3.87941417028196
3.94745703414083,3.07783293630928
3.65104776085354,3.37233465188183
3.26132373395376,3.90149994869716
3.19727585045621,3.98010554374196
3.04151338944212,3.34152956074104
3.82576268911362,3.84960606950335
3.44499223516323,3.68489823979326
3.60919518745504,3.17703504022211
3.11564168590121,3.66828580666333
3.50818566931412,3.81145938672125
3.92011793516576,3.31067350041121
3.80501031619497,3.602587235393
3.71201047603972,3.60182728571817
3.94621861353517,3.64913521707058
3.80730411317199,3.83200396667235
3.30119872209616,3.30557240708731
3.27328897034749,3.89552401541732
3.2802366532851,3.37951844674535
3.70125893875957,3.1312793395482
3.21950821625069,3.13878829055466
3.26284145168029,3.79269507317804
3.09809398534708,3.16101275128312
3.34723916882649,3.27965184883215
3.94715673988685,3.83460563584231
3.29672379489057,3.2853268973995
3.01757790404372,3.21416198881343
3.80974668939598,3.68967960518785
3.02555652428418,3.82647446542978
3.78024166496471,3.13865024596453
3.77844826946966,3.98021846381016
3.99230188783258,3.01624971115962
3.32451267563738,3.70875135692768
3.09074024995789,3.03348613949493
3.73195869172923,3.05739494459704
3.38874992355704,3.1489452123642
3.48582828929648,3.12874657614157
3.39594511478208,3.78124640323222
3.61940710013732,3.34553193300962
3.97718725097366,3.51246160897426
3.20113805262372,3.80504371365532
3.94357996876352,3.64817766612396
3.85333055979572,3.92043775576167
3.86087181698531,3.23849185160361
3.08686347561888,3.59482536744326
3.39109510253184,3.80051271361299
3.48196263727732,3.45260897581466
3.25605164584704,3.51332011655904
3.67013247404248,3.20898899668828
3.54571872809902,3.74003057321534
3.16375718731433,3.19161137286574
3.93935287673958,3.76786453882232
3.22927928180434,3.77355309203267
3.06240291893482,3.10921360366046
3.88944740733132,3.45553872617893
3.91074739722535,3.67153095337562
3.28338769427501,3.45081057073548
3.46446853782982,3.14141234941781
3.58249570871703,3.74603458703496
3.86810301966034,3.27955926000141
3.84044306655414,3.17839463730343
3.18705029343255,3.89499526657164
3.98892012913711,3.36827739630826
3.75560832698829,3.01717601157725
3.99666132661514,3.15975861833431
3.34336391882971,3.48510490776971
3.83738657669164,3.30449708853848
3.65773200476542,3.80429070768878
3.26058979611844,3.66423662402667
3.94762294809334,3.28439364652149
3.41206462564878,3.96622487623245
3.75088377459906,3.48260954488069
3.10609654709697,3.28752393834293
